Site,Detector number,Survey date,DATE,TIME,Site Number,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE,HOUR,TIME-12, HOUR-12,AUTO ID,PULSES,MATCHING,MARGIN,ALTERNATES,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID
Buckfastleigh,M2,05/09/2016,05/09/2016,23:12:54,37,,20160905_231254.wav,0,0,2.024,0_20160905_231254_000,23,11:12:54,11,RHFE,5,5,0.416348,,6,82.655,-23.73,15.859,85.562,79.774,82.537,42.063,82.926,3.695,91.986,14.218,4.68,1,RHFE
Buckfastleigh,U2,05/09/2016,05/09/2016,23:19:09,70,,20160905_231909.wav,0,0,2.737,0_20160905_231909_000,23,11:19:09,11,RHFE,12,12,0.609281,,12,79.958,2.44,19.21,81.38,76.978,80.075,152.833,80.218,0.37,-53.858,18.654,12.61,1,RHFE
Buckfastleigh,S2,05/09/2016,11/09/2016,23:23:21,14,,20160911_232321.wav,0,0,2.52,0_20160911_232321_000,23,11:23:21,11,RHFE,10,10,0.67954,,10,81.986,0.12,20.026,83.703,76.258,82.24,97.364,82.401,1.305,-158.285,19.376,6.68,1,RHFE
Buckfastleigh,K1,05/09/2016,05/09/2016,23:29:07,51,,20160905_232907.wav,0,0,69.477,0_20160905_232907_000,23,11:29:07,11,RHFE,10,9,0.44351,PIPI,14,71.909,2.9,3.54,76.968,69.644,72.662,3912.627,72.335,1.479,217.814,2.77,7.39,1,RHFE PIPI PIPY
Buckfastleigh,X1,05/09/2016,11/09/2016,23:30:07,7,,20160911_233007.wav,0,0,2.291,0_20160911_233007_000,23,11:30:07,11,RHFE,8,8,0.711568,,8,81.331,2.33,12.123,82.713,79.262,81.775,107.99,81.956,0.061,-120.494,11.809,7.44,1,RHFE
Buckfastleigh,P1,05/09/2016,05/09/2016,23:35:19,41,,20160905_233519.wav,0,0,2.053,0_20160905_233519_000,23,11:35:19,11,RHFE,5,5,0.532634,,6,80.466,44.52,4.884,83.444,78.331,81.192,25.261,81.644,0.656,43.411,3.954,2.79,1,RHFE
Buckfastleigh,K1,05/09/2016,05/09/2016,23:39:52,51,,20160905_233952.wav,0,0,6.339,0_20160905_233952_000,23,11:39:52,11,RHFE,2,2,0.752439,,2,82.058,0.4,2.317,82.908,80.816,82,17.439,82.058,0.049,252.049,2.22,0.6,1,PIPI RHFE
Buckfastleigh,M2,05/09/2016,05/09/2016,23:41:14,37,,20160905_234114.wav,0,0,2.023,0_20160905_234114_000,23,11:41:14,11,RHFE,3,3,0.422858,,3,80.816,-1.44,19.873,82.813,70.254,80.772,44.471,80.816,2.365,-1379.97,18.996,2.08,1,RHFE
Buckfastleigh,G2,05/09/2016,07/09/2016,23:41:28,58,,20160907_234128.wav,0,0,2.235,0_20160907_234128_000,23,11:41:28,11,RHFE,4,4,0.461766,,5,82.517,18.36,10.567,86.284,77.985,82.814,54.619,83.185,3.244,365.679,8.525,2.66,1,RHFE
Buckfastleigh,Z1,05/09/2016,06/09/2016,23:46:25,11,,20160906_234625.wav,0,0,3.043,0_20160906_234625_000,23,11:46:25,11,RHFE,12,12,0.575922,,12,81.791,-0.6,33.525,82.563,75.341,81.531,113.13,80.901,0.669,-343.691,33.116,4.06,1,RHFE
Buckfastleigh,T1,05/09/2016,07/09/2016,23:50:46,16,,20160907_235046.wav,0,0,2.096,0_20160907_235046_000,23,11:50:46,11,RHFE,5,5,0.608962,,5,81.476,1.22,15.429,83,76.937,81.898,130.641,82.156,0.673,-379.956,15.35,2.02,1,RHFE
Buckfastleigh,K1,05/09/2016,05/09/2016,23:50:51,51,,20160905_235051.wav,0,0,36.029,0_20160905_235051_000,23,11:50:51,11,PIPI,39,19,0.048374,RHFE;MYBR;PIPY,45,58.947,-32.25,2.857,64.355,56.753,59.582,664.351,58.629,1.169,276.646,2.171,20.24,1,PIPI PIPI PIPI PIPI PIPI PIPI PIPI NYCT RHFE RHFE
Buckfastleigh,I2,05/09/2016,05/09/2016,23:56:04,72,,20160905_235604.wav,0,0,2.167,0_20160905_235604_000,23,11:56:04,11,PINA,5,3,0.06789,RHFE,5,58.256,0.28,7.892,60.703,56.351,58.264,37.599,58.335,2.305,-37.146,5.88,2.3,1,RHFE
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,28/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,28/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,22/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,28/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,28/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,28/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,28/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,22/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,22/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,28/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,30/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,28/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,28/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,28/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,28/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,29/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,28/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,26/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,25/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
