Site,Survey date,Site Number,Detector number,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,OUT FILE,DATE,TIME,HOUR,DATE-12,TIME-12, HOUR-12,AUTO ID,PULSES,MATCHING,MARGIN,ALTERNATES,N,Fc,Sc,Dur,Fmax,Fmin,Fmean,TBC,Fk,Tk,S1,Tc,Qual,FILES,MANUAL ID
Buckfastleigh,26/06/2016,31,C2,,20160627_031920.wac,0,1953.061,2.337,0_20160627_035153_061,27/06/2016,03:51:53,3,26/06/2016,15:51:53,15,RHFE,4,3,0.21894,PIPI,5,68.319,29.2,3.707,76.863,67.155,70.121,66.996,69.242,0.835,99.997,2.924,0.98,1,PIPI RHFE
Buckfastleigh,26/06/2016,31,C2,,20160627_031920.wac,0,2159.665,2.033,0_20160627_035519_665,27/06/2016,03:55:19,3,26/06/2016,15:55:19,15,RHFE,5,5,0.616348,,5,81.646,24.76,13.896,83.525,79.203,82.103,411.904,83.014,0.822,-34.008,12.023,3.63,1,RHFE RHFE
Buckfastleigh,26/06/2016,31,C2,,20160629_210300.wac,0,3163.169,2.029,0_20160629_215543_169,29/06/2016,21:55:43,21,29/06/2016,09:55:43,9,RHFE,2,2,0.697074,,2,82.908,0.44,2.776,83.795,81.683,82.844,59.639,82.908,0.048,6.524,2.726,0.64,1,PIPI RHFE
Buckfastleigh,26/06/2016,31,C2,,20160701_220310.wac,0,264.428,2.071,0_20160701_220734_428,01/07/2016,22:07:34,22,01/07/2016,10:07:34,10,RHFE,3,2,0.1429,PIPI,3,70.22,14.12,3.317,74.09,68.891,70.808,689.901,70.707,0.313,424.121,3.317,0.84,1,PIPI RHFE
Buckfastleigh,26/06/2016,31,C2,,20160626_220723.wac,0,78.565,2.033,0_20160626_220841_565,26/06/2016,22:08:41,22,26/06/2016,10:08:41,10,PIPI,2,2,0.640634,,2,45.466,12.91,2.733,47.532,45.336,45.966,122.237,46.387,0.421,154.335,2.647,0.49,1,PIPI RHFE
Buckfastleigh,26/06/2016,31,C2,,20160626_220723.wac,0,96.968,2.131,0_20160626_220859_968,26/06/2016,22:08:59,22,26/06/2016,10:08:59,10,PIPI,2,2,0.632223,,2,45.716,24.87,2.328,47.906,45.716,46.382,153.346,47.339,0.211,103.152,2.242,0.41,1,PIPI RHFE
Buckfastleigh,26/06/2016,31,C2,,20160628_220545.wac,0,303.297,3.701,0_20160628_221048_297,28/06/2016,22:10:48,22,28/06/2016,10:10:48,10,PIPI,4,2,0.106398,PIPY;RHFE,5,62.21,40.32,2.634,65.883,61.75,63.36,410.938,63.816,0.556,256.18,2.135,1.11,1,PIPI PIPY RHFE
Buckfastleigh,26/06/2016,31,C2,,20160628_220545.wac,0,775.772,2.827,0_20160628_221840_772,28/06/2016,22:18:40,22,28/06/2016,10:18:40,10,PIPI,5,3,0.091027,RHFE,5,61.692,26.9,6.38,66.854,59.824,62.632,198.118,62.975,2.559,274.676,5.65,0.75,1,PIPI RHFE PIPI
Buckfastleigh,26/06/2016,37,I1,,20160628_000356.wac,0,2453.104,2.395,0_20160628_004449_104,28/06/2016,00:44:49,0,27/06/2016,12:44:49,12,RHFE,16,16,0.6861,,18,81.714,10.12,8.022,84.204,78.297,81.716,26.502,82.23,1.51,58.38,7.048,10.49,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160628_000356.wac,0,3287.849,2.249,0_20160628_005843_849,28/06/2016,00:58:43,0,27/06/2016,12:58:43,12,RHFE,11,11,0.52081,,12,83.024,-10.88,8.152,85.819,80.157,82.824,30.516,82.594,0.6,198.153,6.384,9.05,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160627_020657.wac,0,149.641,2.057,0_20160627_020926_641,27/06/2016,02:09:26,2,26/06/2016,14:09:26,14,RHFE,6,6,0.773071,,6,80.419,2.84,7.341,82.081,78.737,80.605,41.261,80.691,1.117,34.581,6.987,4.23,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160629_020535.wac,0,1387.975,2.224,0_20160629_022842_975,29/06/2016,02:28:42,2,28/06/2016,14:28:42,14,RHFE,9,9,0.599154,,10,82.801,-29.26,7.22,85.026,80.203,82.295,37.144,82.16,1.006,-17.634,6.068,6.07,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160629_020535.wac,0,2481.431,2.168,0_20160629_024656_431,29/06/2016,02:46:56,2,28/06/2016,14:46:56,14,RHFE,3,3,0.602729,,3,83.357,-0.04,13.15,86.072,79.096,83.129,61.862,83.345,2.199,132.477,11.823,1.52,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160627_030710.wac,0,625.365,2.333,0_20160627_031735_365,27/06/2016,03:17:35,3,26/06/2016,15:17:35,15,RHFE,13,12,0.518502,MYBE,14,82.053,31.06,4.249,85.141,79.24,82.383,25.88,82.688,1.449,85.352,3.571,5.99,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160627_030710.wac,0,2148.8,8.699,0_20160627_034258_800,27/06/2016,03:42:58,3,26/06/2016,15:42:58,15,PIPI,37,19,0.058863,RHFE;MYBR;MYBE;PIPY,39,57.603,23.04,4.778,66.116,55.301,59.026,181.748,58.446,1.307,266.698,3.919,34.07,1,RHFE PIPI
Buckfastleigh,26/06/2016,37,I1,,20160629_030645.wac,0,2205.717,2.081,0_20160629_034330_717,29/06/2016,03:43:30,3,28/06/2016,15:43:30,15,RHFE,4,4,0.511953,,6,81.671,83.73,8.582,84.085,80.707,82.367,49.788,82.364,0.619,303.817,7.947,5.01,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160627_030710.wac,0,2237.013,2.285,0_20160627_034427_013,27/06/2016,03:44:27,3,26/06/2016,15:44:27,15,RHFE,11,11,0.598741,,11,82.747,-1.28,11.113,85.58,77.3,82.348,31.163,82.583,2.742,157.627,9.209,5.78,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160627_040831.wac,0,106.656,28.743,0_20160627_041017_656,27/06/2016,04:10:17,4,26/06/2016,16:10:17,16,PIPI,105,66,0.130051,MYBR;BABA;RHFE;PIPY;PINA;MYBE,108,53.491,33.79,2.894,61.589,52.294,55.215,267.047,54.665,1.105,289.376,2.502,37.41,1,PIPI RHFE PIPI RHFE
Buckfastleigh,26/06/2016,37,I1,,20160627_040831.wac,0,155.033,4.665,0_20160627_041106_033,27/06/2016,04:11:06,4,26/06/2016,16:11:06,16,RHFE,21,11,0.066806,PIPI;BABA,24,65.018,30.21,4.674,70.83,62.041,65.983,114.953,65.994,1.519,205.518,3.619,17.01,1,PIPI RHFE RHFE PIPI
Buckfastleigh,26/06/2016,37,I1,,20160627_040831.wac,0,182.043,17.656,0_20160627_041133_043,27/06/2016,04:11:33,4,26/06/2016,16:11:33,16,PIPI,69,36,0.078631,RHFE;BABA;MYBR;PIPY;MYDAU,74,57.314,26.65,3.496,65.852,55.217,58.98,235.87,58.466,1.296,201.948,2.815,33.13,1,PIPI RHFE NYCT RHFE
Buckfastleigh,26/06/2016,37,I1,,20160627_040831.wac,0,201.692,23.207,0_20160627_041152_692,27/06/2016,04:11:52,4,26/06/2016,16:11:52,16,PIPI,63,56,0.444939,MYBR;BABA;PIPY,63,46.279,48.9,2.31,54.264,45.799,48.362,339.676,48.227,0.822,303.467,2.046,15.09,1,PIPI NYCT RHFE
Buckfastleigh,26/06/2016,37,I1,,20160628_040431.wac,0,594.813,2.285,0_20160628_041425_813,28/06/2016,04:14:25,4,27/06/2016,16:14:25,16,RHFE,8,8,0.613051,,12,81.457,14.15,8.064,84.649,75.522,81.173,24.978,81.541,2.562,-232.355,6.654,5.41,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160628_040431.wac,0,649.965,2.433,0_20160628_041520_965,28/06/2016,04:15:20,4,27/06/2016,16:15:20,16,RHFE,13,12,0.532087,MYBE,14,81.197,36.73,7.94,85.123,76.656,81.536,30.626,82.157,2.6,105.38,6.365,6.74,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160628_040431.wac,0,683.817,2.281,0_20160628_041554_817,28/06/2016,04:15:54,4,27/06/2016,16:15:54,16,RHFE,11,11,0.603158,,12,81.037,-2.41,8.714,84.057,76.252,80.652,30.062,80.879,1.631,64.811,6.867,9.84,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160629_040616.wac,0,1003.12,3.179,0_20160629_042259_120,29/06/2016,04:22:59,4,28/06/2016,16:22:59,16,RHFE,9,5,0.103304,NYNO;NYLE;MYBE,9,59.752,41.79,4.141,61.576,59.236,60.425,195.663,60.558,1.196,218.472,3.569,2.16,1,RHFE NYNO
Buckfastleigh,26/06/2016,37,I1,,20160629_040616.wac,0,1035.941,22.557,0_20160629_042331_941,29/06/2016,04:23:31,4,28/06/2016,16:23:31,16,PIPI,84,56,0.174368,BABA;MYBR;PIPY;RHFE;MYBE,88,52.517,41.92,2.862,62.229,50.802,54.617,241.806,54.229,1.206,349.115,2.514,36.38,1,PIPI RHFE PIPI RHFE
Buckfastleigh,26/06/2016,37,I1,,20160629_040616.wac,0,1062.896,19.703,0_20160629_042358_896,29/06/2016,04:23:58,4,28/06/2016,16:23:58,16,PIPI,91,52,0.093685,RHFE;MYBR;MYBE;BABA;PIPY,96,57.713,25.17,3.445,64.897,55.632,59.045,193.412,58.514,1.25,228.703,2.807,24.53,1,PIPI RHFE RHFE
Buckfastleigh,26/06/2016,37,I1,,20160629_040616.wac,0,1091.944,103.355,0_20160629_042427_944,29/06/2016,04:24:27,4,28/06/2016,16:24:27,16,PIPI,376,282,0.304337,PIPY;MYBR;BABA;MYNA;MYDAU;MYBE;RHFE,389,47.392,49.96,2.41,59.169,46.588,50.182,261.653,49.215,1.095,355.918,2.099,124.51,1,PIPI RHFE PIPI
Buckfastleigh,26/06/2016,37,I1,,20160626_210400.wac,0,3023.071,7.028,0_20160626_215423_071,26/06/2016,21:54:23,21,26/06/2016,09:54:23,9,PIPI,29,12,0.046714,RHFE;BABA;PINA;MYDAU;PIPY,31,60.448,38.04,3.689,67.928,58.21,61.71,164.392,61.78,1.428,332.339,3.179,10.49,1,PIPI PIPI RHFE
Buckfastleigh,26/06/2016,37,I1,,20160626_210400.wac,0,3229.316,2.283,0_20160626_215749_316,26/06/2016,21:57:49,21,26/06/2016,09:57:49,9,RHFE,14,13,0.487971,PIPI,15,79.284,-17.68,6.129,82.021,74.219,78.608,20.276,79.028,1.279,159.819,4.926,6.8,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160626_210400.wac,0,3400.561,2.137,0_20160626_220040_561,26/06/2016,22:00:40,22,26/06/2016,10:00:40,10,RHFE,14,14,0.75697,,14,81.542,3.84,5.414,83.471,78.705,81.556,28.507,81.652,1.211,14.821,4.766,4.02,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160626_210400.wac,0,3497.121,2.177,0_20160626_220217_121,26/06/2016,22:02:17,22,26/06/2016,10:02:17,10,NoID,9,0,0,BABA;MYBR,9,81.372,2.51,4.342,83.477,78.982,81.476,29.823,81.651,0.983,75.137,4.037,2.34,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160628_210300.wac,0,3578.544,2.655,0_20160628_220238_544,28/06/2016,22:02:38,22,28/06/2016,10:02:38,10,RHFE,19,17,0.384485,PIPI,19,78.265,0.9,5.358,80.861,73.716,77.83,33.899,78.28,1.72,39.178,4.462,5.57,1,PIPI RHFE
Buckfastleigh,26/06/2016,37,I1,,20160628_220724.wac,0,65.593,3.905,0_20160628_220829_593,28/06/2016,22:08:29,22,28/06/2016,10:08:29,10,RHFE,20,18,0.390301,PIPY,21,79.407,-4.98,6.241,82.561,75.458,79.465,92.87,79.75,2.025,47.349,4.245,5.4,1,PIPY RHFE
Buckfastleigh,26/06/2016,37,I1,,20160627_220737.wac,0,86.317,2.281,0_20160627_220903_317,27/06/2016,22:09:03,22,27/06/2016,10:09:03,10,RHFE,13,11,0.4027,MYBE,15,80.692,60.17,6.306,84.531,77.585,81.163,22.066,81.494,1.905,52.402,4.672,7.17,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160628_220724.wac,0,114.687,2.312,0_20160628_220918_687,28/06/2016,22:09:18,22,28/06/2016,10:09:18,10,RHFE,12,12,0.702004,,13,81.557,-25.1,6.433,84.254,77.276,80.81,25.08,80.852,1.63,113.609,4.93,3.04,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160603_220757.wac,0,148.327,2.372,0_20160603_221025_327,03/06/2016,22:10:25,22,03/06/2016,10:10:25,10,RHFE,15,15,0.553358,,15,82.495,7.19,8.208,85.739,79.169,82.432,26.179,82.615,2.539,-20.073,7.137,4.81,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160627_220737.wac,0,251.979,2.32,0_20160627_221148_979,27/06/2016,22:11:48,22,27/06/2016,10:11:48,10,RHFE,13,12,0.443153,PIPY,14,79.127,3.47,6.552,82.758,75.896,79.08,34.333,79.337,2.42,108.894,5.207,5.61,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160603_220757.wac,0,348.492,2.007,0_20160603_221345_492,03/06/2016,22:13:45,22,03/06/2016,10:13:45,10,RHFE,4,4,0.494638,,4,82.296,-14.98,5.615,83.833,79.557,81.597,42.207,81.029,2.125,345.308,4.948,1.22,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160627_220737.wac,0,420.515,2.084,0_20160627_221437_515,27/06/2016,22:14:37,22,27/06/2016,10:14:37,10,RHFE,7,7,0.693601,,7,81.647,2.19,10.339,83.641,79.544,81.817,65.491,82.007,0.788,132.315,8.816,6.2,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160627_220737.wac,0,422.685,4.613,0_20160627_221439_685,27/06/2016,22:14:39,22,27/06/2016,10:14:39,10,RHFE,21,16,0.20568,PIPI,23,73.547,26.38,5.957,78.021,70.443,74.047,116.667,73.93,2.56,142.943,4.474,5.45,1,PIPI RHFE
Buckfastleigh,26/06/2016,37,I1,,20160627_220737.wac,0,433.813,2.285,0_20160627_221450_813,27/06/2016,22:14:50,22,27/06/2016,10:14:50,10,RHFE,12,12,0.62022,,13,81.355,-17.53,6.141,84.435,77.062,81.077,26.969,81.152,2.101,158.562,5.093,5.38,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160627_220737.wac,0,698.483,2.316,0_20160627_221915_483,27/06/2016,22:19:15,22,27/06/2016,10:19:15,10,RHFE,10,10,0.622048,,11,81.53,-1.06,9.852,85.126,77.987,81.193,33.318,81.298,2.108,53.076,8.71,3.44,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160603_220757.wac,0,744.18,2.119,0_20160603_222021_180,03/06/2016,22:20:21,22,03/06/2016,10:20:21,10,RHFE,4,3,0.236682,PINA,4,71.294,4.8,4.719,72.501,69.087,71.415,23.406,71.394,0.684,72.922,3.183,1.31,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160603_220757.wac,0,782.732,2.067,0_20160603_222059_732,03/06/2016,22:20:59,22,03/06/2016,10:20:59,10,RHFE,2,2,0.74236,,2,81.224,6.8,15.363,82.483,80.816,81.856,76.942,82.483,0.048,-104.533,15.363,3.13,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160628_220724.wac,0,859.029,2.269,0_20160628_222143_029,28/06/2016,22:21:43,22,28/06/2016,10:21:43,10,RHFE,12,10,0.298624,PIPY;MYBE,14,80.276,-56.01,7.116,83.66,72.85,79.364,19.971,79.753,3.195,152.01,6.191,8.58,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160603_220757.wac,0,1243.519,2.18,0_20160603_222840_519,03/06/2016,22:28:40,22,03/06/2016,10:28:40,10,NoID,2,0,0,PIPI,2,62.322,-32.86,5.645,63.732,61.351,62.382,574.174,62.184,0.072,157.937,3.583,0.47,1,PIPI RHFE PIPI
Buckfastleigh,26/06/2016,37,I1,,20160603_220757.wac,0,1686.517,2.581,0_20160603_223603_517,03/06/2016,22:36:03,22,03/06/2016,10:36:03,10,PIPI,2,2,0.177075,,2,43.959,-18.81,2.285,47.094,42.393,43.782,296.609,44.041,0.593,445.281,1.272,1.38,1,PIPI RHFE
Buckfastleigh,26/06/2016,37,I1,,20160627_230613.wac,0,102.303,2.396,0_20160627_230755_303,27/06/2016,23:07:55,23,27/06/2016,11:07:55,11,RHFE,16,15,0.563819,MYBE,17,81.029,44.81,5.222,83.879,78.527,81.558,29.06,81.759,1.267,188.416,4.149,7.27,1,RHFE
Buckfastleigh,26/06/2016,37,I1,,20160626_231428.wac,0,2302.863,2.436,0_20160626_235250_863,26/06/2016,23:52:50,23,26/06/2016,11:52:50,11,RHFE,13,13,0.664877,,15,82.229,3.34,8.965,85.846,76.778,82.255,28.558,82.488,1.624,95.885,6.601,6.43,1,RHFE
Buckfastleigh,26/06/2016,42,A1,,20160630_020038.wac,0,1879.993,3.505,0_20160630_023157_993,30/06/2016,02:31:57,2,29/06/2016,14:31:57,14,RHFE,7,7,0.705463,,9,82.967,-17.96,11.38,83.937,79.829,82.489,193.546,82.298,2.416,120.027,10.511,5.79,1,RHFE
Buckfastleigh,26/06/2016,42,A1,,20160628_030016.wac,0,1885.829,2.069,0_20160628_033141_829,28/06/2016,03:31:41,3,27/06/2016,15:31:41,15,RHFE,5,5,0.731918,,5,81.653,1.85,5.898,83.377,77.409,81.567,51.248,81.816,2.352,-31.089,5.286,1.7,1,RHFE
Buckfastleigh,26/06/2016,42,A1,,20160628_030016.wac,0,2440.077,2.121,0_20160628_034056_077,28/06/2016,03:40:56,3,27/06/2016,15:40:56,15,RHFE,2,2,0.801111,,2,82.058,-0.62,11.258,83.351,80.816,81.816,94.889,82.058,0.049,151.772,10.028,0.76,1,RHFE
Buckfastleigh,26/06/2016,42,A1,,20160628_030016.wac,0,2574.723,2.076,0_20160628_034310_723,28/06/2016,03:43:10,3,27/06/2016,15:43:10,15,RHFE,2,2,0.728243,,2,81.65,7.51,3.364,83.795,81.242,82.273,218.101,82.483,0.098,-48.985,2.996,0.98,1,RHFE
Buckfastleigh,26/06/2016,42,A1,,20160628_030016.wac,0,2585.544,2.255,0_20160628_034321_544,28/06/2016,03:43:21,3,27/06/2016,15:43:21,15,RHFE,8,6,0.191149,PINA,8,71.939,1.46,6.324,74.393,69.704,72.01,42.612,72.159,1.922,35.927,5.473,3.03,1,RHFE
Buckfastleigh,26/06/2016,42,A1,,20160629_030010.wac,0,2918.941,2.257,0_20160629_034848_941,29/06/2016,03:48:48,3,28/06/2016,15:48:48,15,RHFE,5,5,0.642086,,6,81.422,28.85,13.983,84.469,74.943,80.937,52.526,81.394,3.692,24.762,12.189,3.43,1,RHFE
Buckfastleigh,26/06/2016,42,A1,,20160628_030016.wac,0,3399.123,2.176,0_20160628_035655_123,28/06/2016,03:56:55,3,27/06/2016,15:56:55,15,RHFE,4,4,0.620952,,4,82.279,-2.26,13.961,84.027,78.482,81.931,64.594,81.87,4.528,138.174,11.225,0.72,1,RHFE
Buckfastleigh,26/06/2016,42,A1,,20160627_230104.wac,0,1675.799,2.2,0_20160627_232859_799,27/06/2016,23:28:59,23,27/06/2016,11:28:59,11,RHFE,5,5,0.682674,,6,80.413,2.46,16.499,84.831,77.391,80.553,36.078,80.691,2.669,208.85,14.088,3.59,1,RHFE
Buckfastleigh,26/06/2016,44,M2,,20160727_003915.wac,0,1518.659,2.84,0_20160727_010433_659,27/07/2016,01:04:33,1,26/07/2016,13:04:33,13,RHFE,6,6,0.750393,,8,82.181,1.61,15.83,83.757,75.778,81.623,60.015,81.977,4.933,-22.626,11.066,2.31,1,RHFE
Buckfastleigh,26/06/2016,44,M2,,20160727_033804.wac,0,1870.836,2.663,0_20160727_040914_836,27/07/2016,04:09:14,4,26/07/2016,16:09:14,16,RHFE,5,5,0.56238,,6,81.361,2.75,15.043,83.377,76.281,81.517,76.899,81.944,4.545,-372.238,14.583,2.62,1,RHFE
Buckfastleigh,26/06/2016,44,M2,,20160727_033804.wac,0,2341.604,2.695,0_20160727_041705_604,27/07/2016,04:17:05,4,26/07/2016,16:17:05,16,RHFE,10,5,0.088158,PIPI;PINA,11,63.669,-0.37,16.548,65.711,61.459,63.633,64.731,63.626,5.445,89.141,14.135,2.98,1,RHFE
Buckfastleigh,26/06/2016,44,M2,,20160727_033804.wac,0,2368.384,3.915,0_20160727_041732_384,27/07/2016,04:17:32,4,26/07/2016,16:17:32,16,RHFE,15,8,0.069611,PINA;PIPI,15,63.639,0.89,13.179,65.047,59.435,63.526,109.523,63.64,2.766,-318.873,8.613,8.06,1,RHFE
Buckfastleigh,26/06/2016,44,M2,,20160727_033804.wac,0,2374.999,3,0_20160727_041738_999,27/07/2016,04:17:38,4,26/07/2016,16:17:38,16,RHFE,13,6,0.056368,PINA;PIPI;MYBR,14,62.034,1.37,11.688,63.257,58.749,61.766,81.188,62.235,2.743,63.51,8.938,3.18,1,RHFE
Buckfastleigh,26/06/2016,44,M2,,20160727_033804.wac,0,2386.828,2.671,0_20160727_041750_828,27/07/2016,04:17:50,4,26/07/2016,16:17:50,16,PIPI,6,2,0.024801,PINA;NYLE,9,68.551,2.55,14.903,70.585,64.306,68.662,56.011,69.031,8.419,-137.491,11.696,3.74,1,RHFE
Buckfastleigh,26/06/2016,44,M2,,20160727_033804.wac,0,2391.9,2.999,0_20160727_041755_900,27/07/2016,04:17:55,4,26/07/2016,16:17:55,16,RHFE,9,5,0.100154,PINA;PIPI,12,68.555,0.75,16.078,70.976,66.515,68.792,73.725,68.782,7.27,95.525,14.387,3.16,1,RHFE
Buckfastleigh,26/06/2016,44,M2,,20160727_033804.wac,0,2478.876,3.623,0_20160727_041922_876,27/07/2016,04:19:22,4,26/07/2016,16:19:22,16,RHFE,15,13,0.278353,PINA,17,76.619,-0.03,9.081,78.687,72.754,76.452,97.958,76.669,3.885,-46.261,7.05,11.66,1,RHFE
Buckfastleigh,26/06/2016,44,M2,,20160727_214011.wac,0,1595.625,9.273,0_20160727_220646_625,27/07/2016,22:06:46,22,27/07/2016,10:06:46,10,EPSE,15,8,0.079069,NYLE;NYNO;RHFE,16,39.334,17.94,5.807,42.503,37.998,40.041,292.049,39.573,2.849,92.404,4.982,19.43,1,NYCT RHFE NYCT
Buckfastleigh,26/06/2016,44,M2,,20160727_224026.wac,0,2224.089,2.709,0_20160727_231730_089,27/07/2016,23:17:30,23,27/07/2016,11:17:30,11,RHFE,6,6,0.746828,,8,82.5,-10.75,10.324,84.394,78.998,81.891,71.565,81.212,2.771,128.671,9.659,2.41,1,RHFE
Buckfastleigh,26/06/2016,44,M2,,20160726_224251.wac,0,3235.173,2.825,0_20160726_233646_173,26/07/2016,23:36:46,23,26/07/2016,11:36:46,11,RHFE,13,12,0.405242,PINA,13,79.548,0.52,8.67,81.891,73.384,79.178,64.63,79.65,2.281,-81.706,8.22,2.71,1,RHFE
Buckfastleigh,26/06/2016,44,M2,,20160726_233927.wac,0,107.769,2.829,0_20160726_234114_769,26/07/2016,23:41:14,23,26/07/2016,11:41:14,11,RHFE,15,13,0.316329,PIPI;PINA,16,77.707,-7.55,11.069,80.046,71.622,77.315,47.276,77.431,1.668,-261.517,8.117,7.09,1,RHFE
Buckfastleigh,26/06/2016,44,M2,,20160726_233927.wac,0,118.297,2.601,0_20160726_234125_297,26/07/2016,23:41:25,23,26/07/2016,11:41:25,11,Noise,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RHFE
Buckfastleigh,26/06/2016,44,M2,,20160726_233927.wac,0,980.093,2.805,0_20160726_235547_093,26/07/2016,23:55:47,23,26/07/2016,11:55:47,11,RHFE,11,6,0.095637,PINA;PIPI,11,63.468,1.11,7.31,65.019,61.996,63.395,55.478,63.418,2.319,-289.291,6.187,3.59,1,RHFE
Buckfastleigh,26/06/2016,45,U2,,20160630_000007.wac,0,186.237,2.061,0_20160630_000313_237,30/06/2016,00:03:13,0,29/06/2016,12:03:13,12,RHFE,7,7,0.716863,,7,82.604,-1.92,7.74,83.359,80.942,82.228,80.73,82.245,1.198,76.984,7.733,4.24,1,RHFE
Buckfastleigh,26/06/2016,45,U2,,20160630_010006.wac,0,268.831,2.068,0_20160630_010434_831,30/06/2016,01:04:34,1,29/06/2016,13:04:34,13,RHFE,19,10,0.064138,PINA;PIPI,19,63.549,0.73,11.166,64.502,61.846,63.48,92.51,63.707,1.043,-125.02,9.882,7.46,1,RHFE
Buckfastleigh,26/06/2016,45,U2,,20160628_010005.wac,0,2166.297,2.201,0_20160628_013611_297,28/06/2016,01:36:11,1,27/06/2016,13:36:11,13,RHFE,8,5,0.11577,PINA;PIPI,8,67.585,0.76,20.164,68.513,64.536,67.621,72.77,67.501,0.943,11.151,18.9,18.65,1,RHFE
Buckfastleigh,26/06/2016,45,U2,,20160627_010105.wac,0,2833.709,4.489,0_20160627_014818_709,27/06/2016,01:48:18,1,26/06/2016,13:48:18,13,PIPI,13,13,0.734711,,13,46.918,31.85,2.849,58.779,46.557,49.409,207.303,48.32,1.413,477.099,2.659,3.12,1,PIPI RHFE
Buckfastleigh,26/06/2016,45,U2,,20160628_020005.wac,0,2848.344,2.055,0_20160628_024733_344,28/06/2016,02:47:33,2,27/06/2016,14:47:33,14,RHFE,6,6,0.778968,,6,80.686,-7.66,5.255,82.075,79.346,80.959,148.419,80.56,0.116,202.527,4.572,1.84,1,RHFE
Buckfastleigh,26/06/2016,45,U2,,20160630_030006.wac,0,169.019,2.08,0_20160630_030255_019,30/06/2016,03:02:55,3,29/06/2016,15:02:55,15,RHFE,7,6,0.290225,PINA,7,77.306,-0.25,8.917,78.59,75.053,77.388,107.459,77.361,0.271,155.495,7.496,3.28,1,RHFE
Buckfastleigh,26/06/2016,45,U2,,20160630_030006.wac,0,1682.153,5.245,0_20160630_032808_153,30/06/2016,03:28:08,3,29/06/2016,15:28:08,15,PIPY,35,28,0.222251,BABA;RHFE;PIPI,37,55.989,21.55,4.104,70.608,54.714,58.793,107.621,56.83,1.763,435.917,3.633,20.65,1,PIPY RHFE
Buckfastleigh,26/06/2016,45,U2,,20160701_030005.wac,0,1915.861,2.037,0_20160701_033200_861,01/07/2016,03:32:00,3,30/06/2016,15:32:00,15,RHFE,9,9,0.744292,,9,82.302,-8.37,8.164,83.834,79.787,82.182,76.481,82.302,0.655,134.499,7.859,3.85,1,RHFE
Buckfastleigh,26/06/2016,45,U2,,20160628_030005.wac,0,2372.488,2.211,0_20160628_033937_488,28/06/2016,03:39:37,3,27/06/2016,15:39:37,15,RHFE,14,14,0.658215,,15,81.984,2.8,15.267,83.461,78.321,82.301,91.237,82.377,0.501,-207.184,15.068,16.7,1,RHFE
Buckfastleigh,26/06/2016,45,U2,,20160628_030005.wac,0,2535.16,2.139,0_20160628_034220_160,28/06/2016,03:42:20,3,27/06/2016,15:42:20,15,RHFE,10,10,0.606226,,10,81.976,-0.95,16.026,82.745,77.427,81.926,108.183,81.398,0.389,-406.317,16.016,8.42,1,RHFE
Buckfastleigh,26/06/2016,45,U2,,20160628_030005.wac,0,2556.484,2.015,0_20160628_034241_484,28/06/2016,03:42:41,3,27/06/2016,15:42:41,15,RHFE,10,10,0.773316,,10,81.398,7.37,5.558,83.167,80.575,81.844,103.191,82.49,0.201,-11.437,5.534,5.75,1,RHFE
Buckfastleigh,26/06/2016,45,U2,,20160628_030005.wac,0,3146.213,2.185,0_20160628_035231_213,28/06/2016,03:52:31,3,27/06/2016,15:52:31,15,RHFE,11,11,0.791435,,11,81.2,-5.91,14.024,82.27,78.678,80.917,105.305,80.535,1.104,45.919,13.325,6.62,1,RHFE
Buckfastleigh,26/06/2016,45,U2,,20160628_030005.wac,0,3554.963,2.136,0_20160628_035919_963,28/06/2016,03:59:19,3,27/06/2016,15:59:19,15,RHFE,7,7,0.68575,,8,79.718,-1.35,21.617,81.348,77.808,80.048,107.699,80.02,3.118,28.349,20.351,2.3,1,RHFE
